Unnamed: 0,id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
,220.0,20181021373-00,한세사이버보안고 도서관 통신공사 (긴급공고),서울특별시교육청,서울,11404000.0,11484475.0,+2% ~ -2%,0.0,87.745,567.0,기,0.70567,1,2,19,61,142,176,103,42,7,1,0,1,1,1,5,14,23,38,72,70,78,98,61,42,31,11,5,2,0,1,0,0,0,1,0,1,0,0,1,0,1,1,5,4,8,7,10,9,19,16,22,36,20,29,35,30,34,25,41,46,22,28,18,18,17,19,8,7,4,4,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3,2,2,2,2,6,1,6,5,5,6,3,9,10,8,8,12,10,21,15,14,6,15,14,20,15,18,12,13,21,14,11,21,20,21,25,8,14,11,17,11,7,9,9,8,9,10,9,5,3,4,3,2,2,3,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
,222.0,20181021470-00,김포공항 국제선청사 장애인 화장실 인터컴 설치 및 기타 정보통신공사,한국공항공사,서울,19370659.0,19277825.0,+2% ~ -2%,0.0,87.745,800.0,,-0.47926,2,3,27,96,219,259,138,40,7,5,0,2,1,2,4,23,34,62,118,101,110,149,78,60,28,12,7,0,1,4,0,0,0,2,0,1,0,0,2,0,2,1,4,10,10,9,16,19,28,24,54,45,36,54,30,36,52,57,69,45,38,23,26,25,26,16,8,7,6,3,3,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,1,3,5,5,3,7,3,6,8,8,9,10,19,9,12,12,26,28,26,19,19,17,35,19,11,19,13,23,23,29,22,35,37,32,20,25,20,18,8,15,17,9,13,12,10,16,8,8,4,4,4,3,1,5,1,2,3,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
,233.0,20181000532-00,00청사 통신 인프라 시설보강공사,서울지방조달청/대통령경호처,서울,191465000.0,192222300.0,+2% ~ -2%,0.0,87.745,930.0,기/협정,0.39552,0,3,34,153,258,279,153,36,5,2,0,0,0,3,5,29,51,102,108,150,131,148,100,53,24,12,3,2,1,1,0,0,0,0,0,0,0,1,1,1,2,2,3,12,15,14,24,32,41,42,47,48,44,59,60,49,59,55,63,53,59,27,26,20,21,9,9,7,8,3,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,1,2,4,8,10,5,4,10,11,13,13,19,22,19,20,22,20,27,24,24,13,31,33,26,29,31,18,31,25,34,23,32,38,25,29,24,31,28,13,14,14,12,9,11,8,13,4,5,7,2,6,1,6,2,3,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
,236.0,20181016664-00,본관 1층 서측 사무공간 조성공사(통신),한국방송공사,서울,43000000.0,42936400.0,+2% ~ -2%,0.0,85,966.0,기,-0.14791,1,0,23,170,292,229,121,33,2,2,0,1,0,0,5,18,74,96,162,130,112,117,81,40,24,9,2,0,1,1,0,0,0,1,0,0,0,0,0,0,3,1,4,10,5,22,29,36,40,43,63,72,52,52,53,48,39,43,52,47,37,28,26,13,17,14,8,5,2,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,7,3,3,2,9,13,15,14,23,13,22,18,23,20,30,33,30,42,27,25,28,24,30,23,25,23,18,21,25,18,30,22,25,22,13,24,13,15,16,10,6,7,11,6,7,7,4,4,2,3,1,1,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
,237.0,20181016080-00,통신시스템 개선 공사,국민건강보험공단,서울/경기,188000000.0,188118925.0,+2% ~ -2%,0.0,87.745,648.0,,0.06325,3,8,38,105,160,179,96,27,6,1,2,1,2,6,16,22,29,76,82,78,81,98,62,34,19,8,3,3,1,0,1,0,1,1,0,1,1,1,3,2,9,4,7,10,8,11,14,17,38,25,32,36,32,25,35,35,22,44,42,36,26,19,30,11,10,10,9,2,3,3,3,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,1,1,4,5,3,1,3,4,5,5,4,4,3,8,6,8,4,13,27,11,13,12,19,13,13,23,14,18,15,10,15,20,15,20,10,12,24,20,24,18,18,18,13,13,9,10,17,13,6,5,5,5,5,5,5,4,0,2,2,1,2,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,251.0,20181009958-00,관악서 수사부서 등 개선공사(통신),경찰청,서울,182147570.0,181649900.0,+2% ~ -2%,0.0,87.745,985.0,기,-0.27323,0,4,28,149,305,325,120,32,8,4,0,0,4,0,5,23,51,98,160,145,163,162,72,48,26,6,4,4,3,1,0,0,0,0,0,2,2,0,0,0,2,2,2,8,14,13,25,32,27,52,47,73,70,58,57,61,77,59,80,48,36,24,25,22,13,16,8,4,3,1,3,1,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,1,4,4,8,6,7,6,7,18,13,19,8,19,29,23,16,31,33,40,40,30,29,29,31,26,35,26,38,39,25,34,49,31,27,21,16,20,11,13,12,13,15,7,11,2,10,6,6,2,2,2,2,1,1,0,2,1,1,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,1,0
,252.0,20180903989-00,IBK 기업은행 본점 대수선공사(통신공사),전국/서울,전국/서울,8585760000.0,8594517550.0,+2% ~ -2%,0.0,85.495,539.0,기/의무,0.102,0,5,20,96,150,147,77,25,9,0,0,0,3,2,6,14,31,65,88,62,67,80,42,35,21,4,6,3,0,0,0,0,0,0,0,0,1,3,1,0,2,3,2,7,6,5,15,18,27,31,34,36,27,30,23,26,24,27,36,34,19,11,17,13,17,12,9,0,2,2,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,3,0,1,1,4,3,3,3,3,2,7,8,11,7,17,10,13,18,18,16,15,21,18,9,20,10,13,10,13,13,8,16,17,10,21,15,17,17,8,11,8,3,12,5,8,5,8,9,6,6,4,5,0,0,1,1,2,0,2,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,255.0,20180907312-01,국립극장 지하주차장 건립 통신공사 (정정공고),서울지방조달청/문화체육관광부,서울,316488000.0,316749925.0,+2% ~ -2%,0.0,87.745,961.0,기/정/협정,0.08275,6,7,43,159,260,308,132,24,7,2,1,5,1,6,14,29,73,86,128,132,142,166,79,53,16,8,5,2,0,2,0,1,1,1,3,1,0,1,0,5,5,5,6,7,20,19,37,30,37,36,52,53,50,42,63,52,61,66,72,57,36,27,22,23,24,10,4,4,2,4,3,1,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2,1,0,1,0,0,0,1,0,0,1,4,3,2,0,5,4,2,0,7,9,11,10,9,16,21,17,13,21,16,16,20,20,32,27,26,23,27,20,22,38,25,24,28,20,41,29,37,44,28,30,27,19,17,16,11,16,6,13,10,16,8,8,2,2,2,2,2,1,1,3,1,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
,267.0,20181004091-00,예술의전당 서예박물관 중앙감시실 구축(1차) 자동제어설비 이설공사,예술의전당,서울,112446990.0,112289075.0,+2% ~ -2%,0.0,87.745,908.0,,-0.14044,0,4,25,150,251,274,151,41,8,2,0,0,3,1,8,17,77,73,121,130,143,131,100,51,27,14,5,3,2,0,0,0,0,0,0,1,2,0,1,0,4,3,2,6,10,29,28,32,31,30,49,48,41,52,61,54,61,55,42,62,37,46,24,26,18,13,11,6,3,8,4,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,4,1,2,1,1,3,3,4,6,13,16,9,19,20,12,20,11,12,18,24,25,23,25,24,17,21,31,24,37,24,30,27,34,28,27,19,23,33,29,21,16,24,22,17,7,14,12,10,8,7,6,6,5,3,3,1,2,4,4,2,2,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0
,269.0,20181004707-00,미림여자고등학교 역사관 증축공사(통신),서울특별시교육청,서울,18966000.0,18918600.0,+2% ~ -2%,0.0,87.745,740.0,,-0.24993,1,0,38,110,170,233,128,43,10,2,0,1,0,0,3,35,46,64,62,108,121,112,83,45,32,11,8,2,1,1,0,0,0,0,1,0,0,0,0,0,2,0,9,11,16,15,20,21,21,33,30,27,18,42,53,58,41,48,35,51,44,29,19,19,17,13,15,8,4,3,8,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,5,6,8,8,4,11,7,13,11,10,10,11,15,18,14,16,12,15,5,13,19,23,27,26,32,26,25,16,22,26,22,13,27,24,16,28,13,16,10,9,12,7,7,10,7,6,7,8,4,4,2,2,3,0,2,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
,270.0,20181002722-00,GKL 코엑스점 전산실 환경개선 정보통신공사,그랜드코리아레저(주),서울,119970000.0,120422350.0,+2% ~ -2%,0.0,87.745,970.0,기,0.37705,1,5,36,143,273,319,146,31,6,3,1,0,2,3,7,29,57,86,113,160,170,149,96,50,25,6,5,1,2,1,0,0,1,0,0,1,0,1,1,2,2,2,6,11,15,15,25,30,38,35,33,54,56,68,62,56,81,62,64,56,46,39,26,23,12,13,9,3,5,1,1,4,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,2,0,2,3,3,5,6,7,8,7,8,10,15,17,13,23,15,19,16,14,19,26,28,26,30,37,31,34,28,35,21,39,42,33,29,35,29,30,26,19,27,20,19,11,15,12,11,8,4,7,6,4,5,3,0,2,3,1,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
,271.0,20180920660-00,강남지점 리모델링 정보통신공사,서울올림픽기념국민체육진흥공단,서울/경기,341359000.0,342203050.0,+2% ~ -2%,0.0,86.745,2094.0,,0.24726,0,16,85,308,608,613,306,103,33,7,0,0,5,11,25,60,130,178,273,335,327,286,198,108,75,28,22,11,3,4,0,0,0,0,0,2,1,2,5,6,12,6,15,25,27,47,57,54,64,86,91,121,130,133,133,101,144,151,110,107,101,67,55,44,39,36,31,18,8,10,9,10,8,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4,1,3,3,7,5,1,5,7,8,14,11,11,16,24,23,24,33,26,28,34,30,43,43,35,56,44,77,61,69,75,58,70,63,54,47,66,78,82,69,57,53,51,56,46,55,33,34,30,25,21,23,23,16,22,14,14,17,8,10,7,1,3,7,4,5,7,3,3,5,2,0,2,2,1,2,0,0,0,2,0,2,0,0
,279.0,20180919875-01,서울동부지방검찰청 사이버수사부 환경개선공사(통신) (긴급공고) (정정공고),대검찰청,서울,100833000.0,101059150.0,+2% ~ -2%,0.0,87.745,652.0,정/협정,0.22428,0,1,17,87,168,192,90,19,6,0,0,0,0,1,5,12,38,49,76,92,90,102,55,35,16,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,6,5,22,24,20,16,27,33,28,38,42,33,40,39,44,36,32,13,15,16,14,8,7,2,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,1,2,3,3,3,2,6,16,11,13,13,7,9,7,6,21,15,18,16,12,21,17,16,26,17,16,15,25,17,22,22,22,18,18,16,16,10,3,10,5,10,6,7,7,4,4,4,3,1,1,0,0,2,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,284.0,20180921294-00,서울캠퍼스 제9호관 4층 경영대학 연구센터 설치공사(통신),한국과학기술원,서울,42790000.0,43040875.0,+2% ~ -2%,0.0,87.745,947.0,기,0.58629,0,6,21,154,304,278,135,40,5,1,0,0,0,6,4,17,55,99,131,173,119,159,70,65,27,13,4,1,1,0,0,0,0,0,0,0,0,1,2,3,1,1,5,6,8,21,24,19,36,54,52,52,55,67,78,50,41,57,54,76,35,22,34,17,27,12,9,10,5,4,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,0,2,3,1,5,4,4,10,11,8,16,10,9,20,16,31,23,22,30,26,26,27,28,42,25,37,41,22,28,18,23,28,29,29,25,43,33,20,15,11,11,13,21,10,7,10,17,6,6,4,5,6,4,3,2,3,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,292.0,20180916973-00,혜성여자고등학교 체육관 및 학생식당 증축공사(통신),서울특별시교육청,서울,79829000.0,79771975.0,+2% ~ -2%,0.0,87.745,977.0,,-0.07144,2,8,44,155,251,312,139,43,9,1,0,2,2,6,14,30,67,88,104,147,178,134,95,44,27,16,6,3,1,0,0,0,0,1,1,2,0,2,2,2,4,8,8,13,11,19,31,32,35,38,44,43,50,64,50,70,68,73,59,42,52,31,19,24,13,17,5,6,8,7,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,1,2,0,2,2,4,4,2,6,9,4,5,6,8,11,15,16,17,15,19,16,19,19,20,24,20,23,17,33,33,31,29,21,33,37,36,32,40,33,29,30,23,19,20,32,20,11,12,7,12,12,7,6,10,7,2,3,5,1,3,5,3,4,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
,297.0,20180910501-00,국회 교육위원회 전체회의실 중계카메라 광복합케이블 구매설치 공사 (긴급공고),국회,서울,60000000.0,60025800.0,+2% ~ -2%,0.0,87.745,919.0,연기/협정,0.043,1,2,35,152,254,294,128,43,7,0,0,1,1,1,4,31,78,74,134,120,157,137,82,46,34,9,5,2,0,0,0,0,1,0,0,1,0,0,1,0,1,3,4,12,15,19,38,32,30,33,35,66,58,55,40,60,61,64,58,51,37,32,26,21,12,17,11,10,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,4,7,5,10,5,9,10,13,25,21,11,18,12,14,19,14,21,27,39,33,25,28,27,24,16,36,24,31,30,36,28,31,27,25,26,17,20,16,16,13,13,12,9,7,5,13,4,6,5,6,4,2,1,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,309.0,20180824952-00,정부서울청사 본관 노후 통신 부대시설 보강공사,서울지방조달청/행정안전부,서울,205868000.0,206574175.0,+2% ~ -2%,0.0,87.745,945.0,기/협정,0.34302,0,6,37,154,284,262,148,35,4,5,0,0,1,5,10,27,66,88,149,135,130,132,108,40,24,11,2,2,3,2,0,0,0,0,0,1,0,1,2,2,0,8,7,9,13,14,33,36,27,44,58,56,52,43,75,47,56,57,57,45,61,36,19,15,17,11,11,3,7,3,1,0,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,3,5,2,5,6,3,6,7,5,9,14,19,19,17,15,12,25,19,25,33,27,29,35,17,22,21,35,40,18,29,27,29,27,30,30,27,13,32,28,33,21,15,11,8,6,9,12,5,6,5,8,3,2,1,4,3,1,2,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
,313.0,20180902018-00,신사파출소 신축공사(통신),경찰청,서울,39479000.0,39586825.0,+2% ~ -2%,0.0,87.745,948.0,기,0.27311,0,3,32,147,264,291,145,50,8,0,0,0,3,0,4,28,37,110,128,136,145,146,94,51,44,6,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2,2,3,10,15,9,17,24,44,53,34,62,62,62,44,49,67,65,56,54,48,26,36,14,21,26,16,3,3,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,3,4,6,11,4,3,6,8,9,11,13,25,19,33,20,13,21,31,31,32,30,36,26,21,23,24,25,30,37,29,36,35,21,25,29,27,21,12,14,20,16,7,7,13,8,14,12,7,9,2,1,1,2,2,0,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
,321.0,20180824604-00,헌법재판연구원 방송 및 통신설비 공사,서울지방조달청/헌법재판소,서울,150931000.0,149860175.0,+2% ~ -2%,0.0,87.745,960.0,기/협정,-0.70948,0,4,25,141,284,312,145,36,8,2,0,0,1,3,6,19,48,93,116,168,137,175,89,56,26,10,5,3,2,0,0,0,0,0,0,1,0,1,2,0,3,1,5,4,12,11,28,30,31,41,47,53,47,58,79,52,59,65,79,57,42,33,26,19,25,12,7,10,1,6,3,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,1,0,2,3,2,2,8,4,4,7,12,16,9,21,16,15,21,20,25,22,27,26,16,31,29,29,36,43,25,27,29,30,26,39,49,30,24,33,25,17,17,16,14,12,12,7,14,11,6,6,4,3,7,3,0,1,4,2,0,3,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
,322.0,20180827541-00,한국체육대학교 학생회관 1층 업무공간조성 통신공사,한국체육대학교,서울,14920000.0,14852425.0,+2% ~ -2%,0.0,87.745,755.0,,-0.45292,0,2,25,95,196,245,152,34,2,1,0,0,1,1,2,23,47,48,86,110,101,144,80,72,27,7,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,7,13,11,25,17,20,22,29,32,46,33,56,31,45,59,69,41,30,32,38,32,20,19,6,3,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,3,4,7,6,4,7,13,12,11,6,12,8,13,9,14,15,12,20,25,21,18,15,31,25,12,19,20,25,25,34,39,30,24,17,14,16,17,15,18,20,22,10,11,9,11,8,4,2,2,1,2,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,335.0,1802662-00,서울서부권 건설및매입임대주택 유지보수공사 (정보통신),한국토지주택공사,서울,608280000.0,604168000.0,+2% ~ -2%,0.0,86.745,807.0,기,-0.67601,0,4,39,143,212,221,119,38,11,2,0,0,1,3,8,31,61,82,87,125,114,107,79,40,26,12,7,4,2,0,0,0,0,0,0,0,1,0,3,0,2,4,5,7,21,17,29,31,30,36,32,38,43,51,48,35,57,50,44,35,45,21,20,18,15,16,6,9,3,4,4,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,2,2,2,3,2,5,11,10,9,8,13,16,15,16,18,12,17,19,21,11,17,21,17,26,26,25,27,21,13,22,30,27,22,28,26,18,20,15,20,25,12,9,13,7,8,10,6,9,10,6,3,3,4,5,2,1,4,0,1,3,1,0,2,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0
,336.0,1802661-00,서울동부권 건설및매입임대주택 유지보수공사 (정보통신),한국토지주택공사,서울,699952000.0,700938000.0,+2% ~ -2%,0.0,86.745,805.0,기,0.14086,0,2,42,143,206,234,117,33,8,2,0,0,1,1,9,33,64,79,94,112,120,114,73,44,22,11,7,1,0,2,0,0,0,0,0,0,1,0,1,0,2,4,5,11,20,15,29,38,29,32,38,39,39,44,46,46,41,59,43,45,38,22,22,18,17,9,9,6,4,5,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,2,3,2,4,7,9,11,7,8,12,17,20,18,17,12,14,18,23,15,20,19,17,22,23,21,26,20,18,28,11,30,33,26,22,21,21,24,26,12,11,11,13,9,8,10,8,9,6,3,6,3,4,2,4,0,4,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
,338.0,20180821076-01,종합교육연구동(220동) 지하2층 강의실(3실) 증축 통신공사 (정정공고),서울대학교,서울,104960000.0,105301175.0,+2% ~ -2%,0.0,87.745,995.0,기/정,0.32505,0,5,36,146,279,300,179,39,7,4,0,0,2,3,10,26,56,90,141,138,139,161,124,55,34,5,6,1,3,1,0,0,0,0,0,1,1,0,2,1,4,4,6,12,10,20,23,30,35,38,67,58,37,64,53,55,54,59,62,70,69,39,30,23,18,14,15,7,1,2,3,3,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,2,2,2,2,2,4,7,5,4,6,9,11,12,11,13,17,21,14,21,17,25,42,31,27,16,21,39,25,32,21,27,28,29,25,30,29,34,28,35,35,30,39,18,21,16,14,9,14,10,8,8,6,7,8,5,2,1,0,2,0,1,2,1,2,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0
,340.0,20180816185-00,김포공항 지상감시레이더 선로개선공사,한국공항공사,서울,14624682.0,14694850.0,+2% ~ -2%,0.0,87.745,693.0,,0.47979,1,5,18,89,205,208,121,34,4,0,1,0,2,3,6,12,31,58,100,105,89,119,73,48,24,10,4,0,0,0,1,0,0,0,0,1,1,1,2,0,3,2,2,4,7,15,10,14,22,28,30,49,37,40,49,32,42,42,42,50,33,23,31,16,18,10,7,9,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,2,0,2,1,1,1,3,3,4,11,4,7,3,6,8,8,14,14,14,15,15,26,23,21,16,25,15,19,30,13,19,24,18,15,27,21,21,29,21,21,12,9,14,17,14,5,11,10,8,5,5,2,5,7,2,3,1,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,341.0,20180819135-00,국립고궁박물관 전시동 공간조성공사(통신),서울지방조달청/문화재청,서울,74369000.0,73851800.0,+2% ~ -2%,0.0,87.745,1043.0,기/협정,-0.69546,0,5,30,167,307,320,157,46,6,1,0,0,2,3,11,19,58,109,141,166,145,175,104,53,32,14,4,2,1,0,0,0,0,0,0,1,1,1,1,1,3,3,10,4,10,29,21,30,49,38,57,56,56,76,62,62,60,62,75,61,54,32,34,22,15,15,7,14,7,3,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,1,1,2,5,5,2,2,4,6,16,13,9,12,8,22,26,23,20,18,26,31,30,26,28,28,42,34,36,26,36,26,37,23,23,39,48,27,33,28,27,27,23,9,18,16,11,11,12,3,7,8,4,3,10,4,5,2,1,2,3,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
,343.0,20180818875-00,코레일유통(주) 서울본부사옥 3층 용도변경 통신공사,코레일유통,서울,20500000.0,20357525.0,+2% ~ -2%,0.0,87.745,839.0,기,-0.695,1,5,24,119,186,278,179,37,6,2,0,1,3,2,2,22,48,71,87,99,113,165,130,49,28,9,5,1,0,2,0,0,1,0,0,2,1,0,0,2,1,0,4,6,13,17,19,24,25,34,39,31,36,40,40,45,48,47,64,74,56,51,35,22,15,11,7,11,4,4,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,1,3,3,3,6,7,9,8,8,11,12,12,12,13,17,17,11,28,13,18,17,19,22,18,21,19,23,22,19,29,20,27,33,31,39,35,28,28,21,30,23,12,11,11,7,8,8,3,2,5,10,1,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
,347.0,20180817328-00,통합감시반 전력제어 및 CCTV 이설 공사,한국체육산업개발주식회사,서울,24443000.0,24426625.0,+2% ~ -2%,0.0,87.745,831.0,,-0.067,0,4,36,112,215,259,155,29,9,2,0,0,2,2,5,31,49,63,92,123,111,148,93,62,19,10,8,1,0,2,0,0,0,0,0,2,0,0,0,2,2,1,8,9,16,17,21,19,32,23,37,34,47,55,42,36,48,65,72,38,41,34,35,27,18,12,5,5,3,4,6,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,1,0,2,6,5,4,9,7,9,8,8,13,11,8,13,19,12,11,19,18,19,15,21,26,33,22,18,24,15,21,16,32,27,38,36,36,19,19,16,25,22,12,18,17,11,16,12,6,7,5,4,1,2,3,2,1,3,1,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
,352.0,20180807669-00,김포공항 국제선청사 간선케이블 포설 및 타 정보통신공사,한국공항공사,서울,206398128.0,207541125.0,+2% ~ -2%,0.0,87.745,982.0,기,0.55378,0,7,32,123,294,331,144,37,9,2,0,0,1,6,8,24,44,79,137,157,125,206,84,60,31,6,6,3,2,0,0,0,0,0,0,1,0,1,3,2,2,4,5,7,14,9,19,28,29,38,51,54,57,65,67,45,40,86,84,75,38,33,27,28,19,12,13,7,5,0,5,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,0,2,2,2,2,3,3,4,9,5,3,6,7,12,16,12,18,11,18,20,21,30,21,33,32,25,35,30,29,38,20,25,22,18,40,46,43,41,34,41,22,16,23,10,14,13,15,13,9,10,6,6,6,7,6,1,4,1,0,0,2,3,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
,355.0,20180811268-00,경찰청 층간스위치 이설공사,경찰청,서울,41149220.0,41320375.0,+2% ~ -2%,0.0,87.745,904.0,기,0.41593,0,6,27,139,259,295,130,39,6,1,0,0,3,3,7,20,67,72,111,148,135,160,84,46,31,8,2,4,0,1,0,0,0,0,0,1,2,0,1,2,0,5,7,3,12,20,32,27,28,32,43,45,56,65,50,47,64,67,62,55,39,26,27,20,18,17,9,6,4,3,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,3,2,2,5,1,2,6,6,6,14,14,18,15,12,18,10,18,14,17,26,21,24,23,33,44,21,27,23,28,19,32,32,24,43,36,26,31,24,25,14,16,10,19,8,8,12,8,10,5,12,7,2,5,1,3,1,1,2,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
